application_id,officer_id,loan_type_id,submission_date,submission_date_id,end_date,loan_amount,interest_rate,credit_score,applicant_age,applicant_income,num_dependents,outcome,total_processing_days,submission_stage_days,doc_verification_days,credit_check_days,underwriting_days,approval_days,disbursement_days,is_month_end_application,is_anomaly,region,loan_type,date_id,full_date,year,quarter,month,month_name,week,day_of_week,day_name,is_weekend,is_month_end,is_quarter_end
APP03816,OFF044,LT04,2022-03-03,20220303,,1496000,15.51,635,56,1994000,0,In Progress,32.73,4.04,5.63,5.48,7.54,5.28,4.76,False,False,Central,Business Loan,20220303,2022-03-03,2022,1,3,March,9,3,Thursday,False,False,False
APP03817,OFF028,LT04,2024-04-24,20240424,2024-06-06,2725000,13.25,725,43,438000,1,Rejected,43.82,6.17,7.93,6.63,9.56,6.94,6.59,False,False,South,Business Loan,20240424,2024-04-24,2024,2,4,April,17,2,Wednesday,False,False,False
APP03818,OFF001,LT05,2022-04-01,20220401,2022-05-02,1272000,9.99,721,58,1751000,0,Approved,31.26,3.54,5.61,4.72,7.63,5.15,4.61,False,False,North,Education Loan,20220401,2022-04-01,2022,2,4,April,13,4,Friday,False,False,False
APP03819,OFF050,LT03,2023-07-31,20230731,2023-09-05,407000,11.33,597,52,1225000,2,Approved,36.48,3.65,7,5.05,9.69,5.71,5.38,True,False,Central,Auto Loan,20230731,2023-07-31,2023,3,7,July,31,0,Monday,False,True,False
APP03820,OFF013,LT03,2022-02-19,20220219,,838000,10.75,520,30,1428000,3,In Progress,18.87,1.98,3.63,3.14,4.65,2.89,2.58,False,False,East,Auto Loan,20220219,2022-02-19,2022,1,2,February,7,5,Saturday,True,False,False
APP03821,OFF013,LT02,2024-07-06,20240706,2024-08-02,5794000,7.68,850,37,1154000,0,Approved,27.04,3.47,4.71,4.02,6.75,3.67,4.42,False,False,East,Home Loan,20240706,2024-07-06,2024,3,7,July,27,5,Saturday,True,False,False
APP03822,OFF042,LT01,2024-06-10,20240610,2024-07-04,396000,12.6,791,27,1270000,3,Approved,24.28,2.76,4.23,4.21,6.37,3.22,3.49,False,False,East,Personal Loan,20240610,2024-06-10,2024,2,6,June,24,0,Monday,False,False,False
APP03823,OFF045,LT04,2023-04-20,20230420,2023-05-29,2829000,13.95,672,36,485000,3,Approved,39.77,5.13,7.07,6.4,9.01,6.09,6.07,False,False,East,Business Loan,20230420,2023-04-20,2023,2,4,April,16,3,Thursday,False,False,False
APP03824,OFF048,LT01,2023-08-10,20230810,2023-09-01,59000,13.68,467,60,413000,0,Approved,22.47,2.96,4,3.22,5.82,2.94,3.53,False,False,North,Personal Loan,20230810,2023-08-10,2023,3,8,August,32,3,Thursday,False,False,False
APP03825,OFF039,LT03,2024-07-23,20240723,2024-08-12,515000,11.42,621,21,1200000,3,Approved,20.44,2.25,3.74,3.51,5.74,2.68,2.52,False,False,Central,Auto Loan,20240723,2024-07-23,2024,3,7,July,30,1,Tuesday,False,False,False
APP03826,OFF035,LT02,2024-02-04,20240204,2024-02-27,328000,9.94,761,51,1043000,2,Rejected,23.6,2.54,4.28,3.99,5.5,3.82,3.47,False,False,North,Home Loan,20240204,2024-02-04,2024,1,2,February,5,6,Sunday,True,False,False
APP03827,OFF024,LT05,2022-10-26,20221026,2022-12-08,276000,10.26,678,21,1142000,1,Rejected,43.14,5.12,8.05,6.49,10.74,6.56,6.18,True,False,West,Education Loan,20221026,2022-10-26,2022,4,10,October,43,2,Wednesday,False,False,False
APP03828,OFF041,LT03,2024-04-13,20240413,2024-05-12,953000,11.04,765,30,785000,4,Withdrawn,29.84,3.02,5.77,4.59,7.95,4.04,4.47,False,False,South,Auto Loan,20240413,2024-04-13,2024,2,4,April,15,5,Saturday,True,False,False
APP03829,OFF026,LT03,2024-08-15,20240815,2024-09-07,1278000,11.63,710,21,993000,2,Approved,23.32,2.27,5.34,3.05,5.64,3.54,3.48,False,False,South,Auto Loan,20240815,2024-08-15,2024,3,8,August,33,3,Thursday,False,False,False
APP03830,OFF050,LT03,2022-10-30,20221030,2022-12-19,1388000,11.97,746,25,538000,2,Approved,50.09,5.51,9.24,7.05,13.31,7.6,7.38,True,False,Central,Auto Loan,20221030,2022-10-30,2022,4,10,October,43,6,Sunday,True,False,False
APP03831,OFF049,LT04,2024-04-15,20240415,2024-05-31,4348000,13.65,535,55,1546000,1,Approved,46.05,5.98,8.62,7.03,10.69,6.63,7.1,False,False,South,Business Loan,20240415,2024-04-15,2024,2,4,April,16,0,Monday,False,False,False
APP03832,OFF028,LT01,2023-06-03,20230603,,497000,13.23,748,27,1452000,1,In Progress,30.96,3.19,5.8,4.84,7.54,4.36,5.23,False,False,South,Personal Loan,20230603,2023-06-03,2023,2,6,June,22,5,Saturday,True,False,False
APP03833,OFF022,LT03,2024-08-13,20240813,2024-09-06,799000,9.27,623,22,1079000,0,Approved,24.85,2.78,4.54,3.71,7.15,3.26,3.41,False,False,North,Auto Loan,20240813,2024-08-13,2024,3,8,August,33,1,Tuesday,False,False,False
APP03834,OFF035,LT02,2022-03-29,20220329,2022-05-15,6519000,7.68,694,48,1967000,2,Approved,47.76,5.34,8.72,7.82,11.36,7.25,7.27,True,False,North,Home Loan,20220329,2022-03-29,2022,1,3,March,13,1,Tuesday,False,False,False
APP03835,OFF041,LT02,2023-12-01,20231201,,4162000,9.96,619,29,1340000,2,In Progress,41.66,5,7.33,6.48,10.11,6.45,6.29,False,False,South,Home Loan,20231201,2023-12-01,2023,4,12,December,48,4,Friday,False,False,False
APP03836,OFF048,LT02,2022-10-13,20221013,2022-11-12,732000,8.49,667,23,1409000,2,Rejected,30.29,3.26,5.26,4.54,7.61,4.83,4.79,False,False,North,Home Loan,20221013,2022-10-13,2022,4,10,October,41,3,Thursday,False,False,False
APP03837,OFF014,LT04,2022-06-17,20220617,2022-08-12,4946000,14.23,655,24,1858000,2,Approved,56.27,7.21,9.49,8.75,13.21,8.65,8.96,False,False,West,Business Loan,20220617,2022-06-17,2022,2,6,June,24,4,Friday,False,False,False
APP03838,OFF008,LT05,2022-03-27,20220327,2022-05-08,132000,9.19,588,43,1225000,0,Approved,42.74,4.64,8.31,6,11.1,6.15,6.54,True,False,West,Education Loan,20220327,2022-03-27,2022,1,3,March,12,6,Sunday,True,False,False
APP03839,OFF037,LT01,2023-06-06,20230606,2023-07-09,466000,13.95,644,43,1437000,0,Withdrawn,33.69,4.4,5.82,5.17,8.88,4.59,4.83,False,False,West,Personal Loan,20230606,2023-06-06,2023,2,6,June,23,1,Tuesday,False,False,False
APP03840,OFF043,LT02,2023-04-10,20230410,2023-05-21,5481000,9.98,745,56,1075000,1,Approved,41.33,4.95,7.28,6.69,9.49,6.55,6.37,False,False,North,Home Loan,20230410,2023-04-10,2023,2,4,April,15,0,Monday,False,False,False
APP03841,OFF022,LT04,2022-08-28,20220828,2022-11-09,1840000,15.09,576,60,356000,1,Approved,73.08,9.5,13.39,11.44,16.3,11.08,11.37,True,False,North,Business Loan,20220828,2022-08-28,2022,3,8,August,34,6,Sunday,True,False,False
APP03842,OFF024,LT05,2024-03-19,20240319,,234000,10.15,526,31,1463000,4,In Progress,30.16,3.71,5.58,4.44,7.52,4.76,4.15,False,False,West,Education Loan,20240319,2024-03-19,2024,1,3,March,12,1,Tuesday,False,False,False
APP03843,OFF026,LT02,2023-12-21,20231221,2024-01-23,8649000,9.05,545,39,1527000,0,Rejected,33.78,3.96,6.58,5.01,8.08,5.05,5.1,False,False,South,Home Loan,20231221,2023-12-21,2023,4,12,December,51,3,Thursday,False,False,False
APP03844,OFF045,LT01,2023-04-08,20230408,2023-05-07,476000,13.08,850,47,1989000,4,Rejected,29.03,3.64,4.98,4.64,6.97,4.42,4.38,False,False,East,Personal Loan,20230408,2023-04-08,2023,2,4,April,14,5,Saturday,True,False,False
APP03845,OFF030,LT02,2023-01-21,20230121,2023-03-11,9818000,10.21,742,40,434000,1,Approved,49.82,6.37,8.38,7.11,11.98,7.97,8.01,False,False,South,Home Loan,20230121,2023-01-21,2023,1,1,January,3,5,Saturday,True,False,False
APP03846,OFF033,LT01,2024-10-11,20241011,2024-11-09,76000,13.2,637,36,1515000,2,Approved,29.42,3,5.5,4.69,7.77,4.24,4.22,False,False,South,Personal Loan,20241011,2024-10-11,2024,4,10,October,41,4,Friday,False,False,False
APP03847,OFF005,LT03,2023-05-11,20230511,2023-06-08,1253000,10.89,715,42,892000,3,Approved,28.38,3.02,4.77,4.11,7.6,4.28,4.6,False,False,North,Auto Loan,20230511,2023-05-11,2023,2,5,May,19,3,Thursday,False,False,False
APP03848,OFF020,LT02,2022-07-17,20220717,2022-08-21,8303000,9.62,781,63,1014000,2,Approved,35.77,4.06,6.86,5.39,8.64,5.34,5.48,False,False,East,Home Loan,20220717,2022-07-17,2022,3,7,July,28,6,Sunday,True,False,False
APP03849,OFF013,LT01,2022-02-03,20220203,2022-02-23,375000,13.14,779,47,1209000,1,Approved,20.63,2.78,3.63,2.6,5.24,3.37,3.01,False,False,East,Personal Loan,20220203,2022-02-03,2022,1,2,February,5,3,Thursday,False,False,False
APP03850,OFF008,LT02,2023-01-16,20230116,2023-02-12,768000,7.83,798,23,604000,2,Rejected,27.1,3.27,4.74,3.88,6.62,4.19,4.4,False,False,West,Home Loan,20230116,2023-01-16,2023,1,1,January,3,0,Monday,False,False,False
APP03851,OFF044,LT01,2022-05-18,20220518,2022-06-09,328000,12.83,716,45,482000,2,Approved,22.58,2.3,4.18,3.72,6.09,3.21,3.08,False,False,Central,Personal Loan,20220518,2022-05-18,2022,2,5,May,20,2,Wednesday,False,False,False
APP03852,OFF008,LT04,2024-01-03,20240103,2024-02-13,4128000,14.14,686,22,1340000,0,Approved,41.49,6.03,7.26,5.99,9.17,6.51,6.53,False,False,West,Business Loan,20240103,2024-01-03,2024,1,1,January,1,2,Wednesday,False,False,False
APP03853,OFF001,LT05,2023-09-07,20230907,2023-10-04,424000,9.34,691,37,745000,1,Approved,27.69,3.26,4.92,3.84,7.19,4.18,4.3,False,False,North,Education Loan,20230907,2023-09-07,2023,3,9,September,36,3,Thursday,False,False,False
APP03854,OFF024,LT02,2023-09-15,20230915,2023-10-20,127000,7.83,646,49,395000,2,Rejected,35.08,4.37,6.44,5.08,8.82,5.01,5.36,False,False,West,Home Loan,20230915,2023-09-15,2023,3,9,September,37,4,Friday,False,False,False
APP03855,OFF038,LT04,2022-03-27,20220327,2022-05-29,4720000,15.62,765,40,1217000,4,Approved,63.24,8.45,11.13,9.84,14.08,10.12,9.62,True,False,East,Business Loan,20220327,2022-03-27,2022,1,3,March,12,6,Sunday,True,False,False
APP03856,OFF003,LT04,2023-10-17,20231017,2023-11-24,4102000,13.85,703,60,1391000,0,Approved,38.3,4.61,6.68,5.96,9.32,5.64,6.09,False,False,North,Business Loan,20231017,2023-10-17,2023,4,10,October,42,1,Tuesday,False,False,False
APP03857,OFF017,LT04,2024-02-25,20240225,2024-04-27,2409000,14.78,727,28,419000,2,Approved,62.73,8.27,10.93,9.71,14.55,9.76,9.51,True,False,North,Business Loan,20240225,2024-02-25,2024,1,2,February,8,6,Sunday,True,False,False
APP03858,OFF050,LT01,2024-05-15,20240515,,203000,13.06,756,59,211000,2,In Progress,29.89,3.79,5.46,4.61,7.27,4.46,4.3,False,False,Central,Personal Loan,20240515,2024-05-15,2024,2,5,May,20,2,Wednesday,False,False,False
APP03859,OFF040,LT03,2024-10-01,20241001,2024-10-24,959000,10.55,754,54,1008000,1,Approved,23.23,2.49,4.23,2.88,6.6,3.36,3.67,False,False,North,Auto Loan,20241001,2024-10-01,2024,4,10,October,40,1,Tuesday,False,False,False
APP03860,OFF025,LT01,2024-09-25,20240925,2024-11-08,222000,13.3,738,43,1599000,2,Approved,44.09,4.18,8.27,6.86,11.72,6.28,6.78,True,False,South,Personal Loan,20240925,2024-09-25,2024,3,9,September,39,2,Wednesday,False,False,False
APP03861,OFF006,LT04,2023-06-01,20230601,2023-07-18,2879000,15.39,767,61,1808000,2,Rejected,47.89,6.12,8.94,7.31,10.56,7.16,7.8,False,False,Central,Business Loan,20230601,2023-06-01,2023,2,6,June,22,3,Thursday,False,False,False
APP03862,OFF006,LT02,2022-07-12,20220712,,2033000,9.37,850,63,1655000,1,In Progress,36.91,5.09,6.54,5.3,8.64,5.85,5.49,False,False,Central,Home Loan,20220712,2022-07-12,2022,3,7,July,28,1,Tuesday,False,False,False
APP03863,OFF048,LT03,2023-05-10,20230510,,133000,10.21,772,59,1421000,2,In Progress,19.24,1.7,3.81,2.76,5.4,3.03,2.54,False,False,North,Auto Loan,20230510,2023-05-10,2023,2,5,May,19,2,Wednesday,False,False,False
APP03864,OFF031,LT01,2023-10-24,20231024,2023-11-20,346000,12.19,596,35,1047000,3,Rejected,27.36,2.7,4.93,4.43,7.31,3.9,4.09,False,False,South,Personal Loan,20231024,2023-10-24,2023,4,10,October,43,1,Tuesday,False,False,False
APP03865,OFF050,LT04,2023-03-20,20230320,2023-05-07,3418000,15.42,656,30,708000,4,Approved,48.28,6.4,9.04,7.6,10.62,7.41,7.21,False,False,Central,Business Loan,20230320,2023-03-20,2023,1,3,March,12,0,Monday,False,False,False
APP03866,OFF007,LT01,2022-09-20,20220920,2022-10-23,204000,13.72,728,40,1813000,4,Rejected,33.3,4.2,5.81,4.75,8.64,4.92,4.98,False,False,South,Personal Loan,20220920,2022-09-20,2022,3,9,September,38,1,Tuesday,False,False,False
APP03867,OFF044,LT01,2024-11-02,20241102,2024-11-23,247000,14.05,617,29,1221000,4,Approved,21.4,1.89,4.01,3.13,5.5,3.28,3.59,False,False,Central,Personal Loan,20241102,2024-11-02,2024,4,11,November,44,5,Saturday,True,False,False
APP03868,OFF033,LT02,2024-08-06,20240806,2024-09-22,8402000,9.84,739,37,405000,3,Withdrawn,47.59,6.33,8.65,7.75,11.08,7.03,6.75,False,False,South,Home Loan,20240806,2024-08-06,2024,3,8,August,32,1,Tuesday,False,False,False
APP03869,OFF037,LT04,2022-04-10,20220410,2022-05-31,3506000,14.99,700,54,490000,0,Approved,51.53,6.7,9.24,8.12,11.68,7.69,8.1,False,False,West,Business Loan,20220410,2022-04-10,2022,2,4,April,14,6,Sunday,True,False,False
APP03870,OFF008,LT05,2024-10-02,20241002,2024-10-29,1118000,10.55,702,47,1757000,1,Rejected,27.05,3.32,5.04,4.34,6.62,3.96,3.77,False,False,West,Education Loan,20241002,2024-10-02,2024,4,10,October,40,2,Wednesday,False,False,False
APP03871,OFF029,LT03,2022-11-30,20221130,,812000,10.55,720,27,1320000,3,In Progress,40.01,4.28,7.88,5.39,10.99,5.92,5.55,True,False,West,Auto Loan,20221130,2022-11-30,2022,4,11,November,48,2,Wednesday,False,True,False
APP03872,OFF039,LT03,2024-05-23,20240523,2024-06-10,100000,9.09,659,34,1077000,2,Approved,18.9,1.76,3.48,2.57,4.96,3.04,3.09,False,False,Central,Auto Loan,20240523,2024-05-23,2024,2,5,May,21,3,Thursday,False,False,False
APP03873,OFF010,LT01,2023-02-12,20230212,2023-03-02,63000,12.39,654,41,733000,2,Approved,18.41,2.04,3.44,2.94,4.77,2.94,2.28,False,False,East,Personal Loan,20230212,2023-02-12,2023,1,2,February,6,6,Sunday,True,False,False
APP03874,OFF016,LT01,2024-03-04,20240304,2024-04-02,477000,12.29,561,30,1673000,1,Approved,29.08,3.01,5.13,4.25,8.06,4.24,4.39,False,False,East,Personal Loan,20240304,2024-03-04,2024,1,3,March,10,0,Monday,False,False,False
APP03875,OFF042,LT02,2024-02-11,20240211,2024-03-13,8149000,7.72,678,51,1678000,0,Approved,31.66,3.87,5.83,4.29,7.72,5,4.95,False,False,East,Home Loan,20240211,2024-02-11,2024,1,2,February,6,6,Sunday,True,False,False
APP03876,OFF012,LT02,2023-11-28,20231128,2024-01-06,300000,8.39,614,49,1455000,1,Approved,39.64,5.37,7.2,5.93,9.22,6.08,5.84,True,False,West,Home Loan,20231128,2023-11-28,2023,4,11,November,48,1,Tuesday,False,False,False
APP03877,OFF038,LT04,2023-04-14,20230414,2023-05-28,3952000,13.5,708,55,1204000,2,Approved,44.33,5.45,7.94,7.09,9.75,7.36,6.74,False,False,East,Business Loan,20230414,2023-04-14,2023,2,4,April,15,4,Friday,False,False,False
APP03878,OFF045,LT01,2022-07-27,20220727,2022-09-03,374000,11.8,634,26,1034000,2,Withdrawn,38.14,4.69,6.65,5.71,9.71,5.79,5.59,True,False,East,Personal Loan,20220727,2022-07-27,2022,3,7,July,30,2,Wednesday,False,False,False
APP03879,OFF009,LT05,2022-02-18,20220218,2022-03-23,1816000,8.79,613,21,1784000,2,Rejected,33.34,3.72,6.32,5.15,7.65,5.08,5.42,False,False,South,Education Loan,20220218,2022-02-18,2022,1,2,February,7,4,Friday,False,False,False
APP03880,OFF024,LT04,2022-02-12,20220212,2022-04-02,3768000,14.8,562,38,1413000,2,Approved,49.33,6.01,9.28,7.88,11.28,7.5,7.38,False,False,West,Business Loan,20220212,2022-02-12,2022,1,2,February,6,5,Saturday,True,False,False
APP03881,OFF045,LT03,2022-08-06,20220806,,279000,9.79,721,46,1750000,1,In Progress,20.12,2.23,3.36,2.91,5.71,3.07,2.84,False,False,East,Auto Loan,20220806,2022-08-06,2022,3,8,August,31,5,Saturday,True,False,False
APP03882,OFF003,LT03,2024-06-12,20240612,2024-07-05,1370000,9.57,770,51,315000,1,Approved,23.15,2.41,4.32,3.17,6.48,3.34,3.43,False,False,North,Auto Loan,20240612,2024-06-12,2024,2,6,June,24,2,Wednesday,False,False,False
APP03883,OFF028,LT01,2022-05-14,20220514,,339000,11.66,819,44,1946000,2,In Progress,27.94,2.99,5.67,3.96,7.3,4.14,3.88,False,False,South,Personal Loan,20220514,2022-05-14,2022,2,5,May,19,5,Saturday,True,False,False
APP03884,OFF043,LT03,2024-08-30,20240830,,732000,11.39,797,45,348000,1,In Progress,34.58,3.6,6.49,5.01,9.14,5.39,4.95,True,False,North,Auto Loan,20240830,2024-08-30,2024,3,8,August,35,4,Friday,False,False,False
APP03885,OFF016,LT02,2022-09-05,20220905,2022-10-08,3366000,9.1,750,42,1304000,4,Withdrawn,33.56,4.48,6.09,5.45,7.45,5.3,4.79,False,False,East,Home Loan,20220905,2022-09-05,2022,3,9,September,36,0,Monday,False,False,False
APP03886,OFF006,LT05,2023-01-18,20230118,2023-02-20,1069000,8.08,788,40,469000,3,Withdrawn,33.04,3.9,6.08,5.06,8.53,4.23,5.24,False,False,Central,Education Loan,20230118,2023-01-18,2023,1,1,January,3,2,Wednesday,False,False,False
APP03887,OFF029,LT05,2024-02-04,20240204,,75000,10.53,648,35,466000,0,In Progress,27.58,3.29,5.5,4.22,6.86,3.96,3.75,False,False,West,Education Loan,20240204,2024-02-04,2024,1,2,February,5,6,Sunday,True,False,False
APP03888,OFF031,LT01,2023-01-15,20230115,2023-02-10,241000,13.06,620,34,1987000,2,Withdrawn,26.47,3.41,4.14,4.38,6.56,3.76,4.22,False,False,South,Personal Loan,20230115,2023-01-15,2023,1,1,January,2,6,Sunday,True,False,False
APP03889,OFF008,LT05,2022-03-23,20220323,2022-04-17,626000,10,550,47,1792000,1,Withdrawn,25.3,2.98,4.39,3.58,6.37,4.07,3.91,False,False,West,Education Loan,20220323,2022-03-23,2022,1,3,March,12,2,Wednesday,False,False,False
APP03890,OFF010,LT03,2022-09-30,20220930,2022-10-26,747000,11.13,672,37,653000,2,Approved,26.31,2.98,4.61,3.78,7.36,3.65,3.93,True,False,East,Auto Loan,20220930,2022-09-30,2022,3,9,September,39,4,Friday,False,True,True
APP03891,OFF026,LT01,2024-02-01,20240201,,186000,13.19,683,43,277000,2,In Progress,23.07,2.77,3.96,3.39,6.22,3.16,3.57,False,False,South,Personal Loan,20240201,2024-02-01,2024,1,2,February,5,3,Thursday,False,False,False
APP03892,OFF001,LT01,2023-06-29,20230629,2023-08-12,330000,14.48,703,32,233000,4,Approved,44.47,4.77,8.18,7.03,11.49,6.56,6.44,True,False,North,Personal Loan,20230629,2023-06-29,2023,2,6,June,26,3,Thursday,False,False,False
APP03893,OFF001,LT03,2022-10-08,20221008,2022-10-30,374000,11.15,591,35,1806000,4,Rejected,22.36,2.51,3.69,3.42,6.15,3.64,2.95,False,False,North,Auto Loan,20221008,2022-10-08,2022,4,10,October,40,5,Saturday,True,False,False
APP03894,OFF016,LT04,2023-03-14,20230314,2023-04-18,123000,13.28,673,55,544000,2,Approved,35.09,4.26,6.31,5.4,7.96,5.58,5.58,False,False,East,Business Loan,20230314,2023-03-14,2023,1,3,March,11,1,Tuesday,False,False,False
APP03895,OFF031,LT04,2024-09-07,20240907,2024-10-20,3847000,15.66,579,42,1573000,3,Rejected,43.96,5.96,8.04,6.52,9.54,7.07,6.83,False,False,South,Business Loan,20240907,2024-09-07,2024,3,9,September,36,5,Saturday,True,False,False
APP03896,OFF012,LT04,2022-05-26,20220526,2022-07-16,1664000,15.32,708,54,1478000,4,Rejected,51.68,6.97,9.13,8.47,12.05,7.6,7.46,True,False,West,Business Loan,20220526,2022-05-26,2022,2,5,May,21,3,Thursday,False,False,False
APP03897,OFF009,LT05,2022-10-25,20221025,2022-12-02,556000,9.59,682,42,1720000,0,Approved,38.54,4.47,7.43,5.53,9.39,5.81,5.91,True,False,South,Education Loan,20221025,2022-10-25,2022,4,10,October,43,1,Tuesday,False,False,False
APP03898,OFF005,LT04,2024-11-17,20241117,2024-12-31,2286000,15.03,548,34,782000,1,Rejected,44.92,5.41,8.61,7.08,10.16,7.05,6.61,False,False,North,Business Loan,20241117,2024-11-17,2024,4,11,November,46,6,Sunday,True,False,False
APP03899,OFF005,LT05,2022-12-04,20221204,2023-01-09,1913000,9.93,703,36,1838000,2,Approved,36.33,4.19,6.75,5.72,9.13,5.33,5.21,False,False,North,Education Loan,20221204,2022-12-04,2022,4,12,December,48,6,Sunday,True,False,False
APP03900,OFF049,LT04,2024-01-11,20240111,2024-02-25,4160000,13.34,637,32,1383000,0,Approved,45.15,6.16,7.72,7.6,9.8,6.69,7.18,False,False,South,Business Loan,20240111,2024-01-11,2024,1,1,January,2,3,Thursday,False,False,False
APP03901,OFF017,LT04,2022-05-03,20220503,2022-06-17,4556000,15.55,679,39,1413000,0,Approved,45.28,6.17,8.26,7.5,10.07,6.49,6.79,False,False,North,Business Loan,20220503,2022-05-03,2022,2,5,May,18,1,Tuesday,False,False,False
APP03902,OFF003,LT03,2024-03-19,20240319,2024-04-07,818000,10.1,560,21,1515000,2,Approved,19.76,1.71,3.84,2.62,5.57,3.43,2.59,False,False,North,Auto Loan,20240319,2024-03-19,2024,1,3,March,12,1,Tuesday,False,False,False
APP03903,OFF043,LT03,2024-03-11,20240311,2024-04-05,440000,10.1,693,32,1599000,1,Rejected,25.72,2.32,4.51,3.92,7.04,4.07,3.86,False,False,North,Auto Loan,20240311,2024-03-11,2024,1,3,March,11,0,Monday,False,False,False
APP03904,OFF015,LT02,2024-09-08,20240908,2024-10-17,6723000,9.04,759,29,1195000,1,Rejected,39.54,4.76,7.3,6.19,9.33,5.96,6,False,False,North,Home Loan,20240908,2024-09-08,2024,3,9,September,36,6,Sunday,True,False,False
APP03905,OFF033,LT04,2022-11-19,20221119,2023-01-13,4155000,15.93,598,29,1863000,3,Approved,55.68,7.04,9.82,8.77,12.58,9.04,8.43,False,False,South,Business Loan,20221119,2022-11-19,2022,4,11,November,46,5,Saturday,True,False,False
APP03906,OFF034,LT03,2024-10-15,20241015,,502000,11.33,656,45,372000,1,In Progress,19.77,1.97,3.65,2.71,5.82,2.87,2.75,False,False,West,Auto Loan,20241015,2024-10-15,2024,4,10,October,42,1,Tuesday,False,False,False
APP03907,OFF028,LT05,2022-03-05,20220305,2022-04-04,1052000,10.17,681,57,1484000,3,Rejected,30.96,3.56,5.66,4.24,7.68,4.84,4.98,False,False,South,Education Loan,20220305,2022-03-05,2022,1,3,March,9,5,Saturday,True,False,False
APP03908,OFF036,LT01,2022-10-26,20221026,2022-11-28,179000,14.46,704,45,1070000,4,Approved,33.24,3.54,5.8,5.08,9.27,4.75,4.8,True,False,West,Personal Loan,20221026,2022-10-26,2022,4,10,October,43,2,Wednesday,False,False,False
APP03909,OFF003,LT03,2023-07-23,20230723,2023-08-10,253000,10.08,604,31,1772000,2,Approved,18.43,1.8,3.84,2.83,5.08,2.43,2.45,False,False,North,Auto Loan,20230723,2023-07-23,2023,3,7,July,29,6,Sunday,True,False,False
APP03910,OFF030,LT03,2023-09-14,20230914,,438000,9.63,773,32,351000,2,In Progress,28.09,2.83,5.01,4.42,7.66,4.47,3.7,False,False,South,Auto Loan,20230914,2023-09-14,2023,3,9,September,37,3,Thursday,False,False,False
APP03911,OFF039,LT03,2023-09-24,20230924,2023-10-16,639000,9.52,649,33,1937000,3,Approved,22.25,2.34,4.24,3.25,5.74,3.45,3.23,False,False,Central,Auto Loan,20230924,2023-09-24,2023,3,9,September,38,6,Sunday,True,False,False
